
                        S T E P       1


                                INCREMENT     1


 temperatures for set N_ALL and time  0.2000000E+01

        79  3.685537E+02
        80  3.682003E+02
        81  3.687745E+02
        82  3.682940E+02

                                INCREMENT     4


 temperatures for set N_ALL and time  0.8000000E+01

         1  3.710166E+02
         2  3.706804E+02
         3  3.712014E+02
         4  3.717536E+02
         5  3.710715E+02
         6  3.714274E+02
         7  3.708162E+02
         8  3.717879E+02
         9  3.711587E+02
        10  3.714526E+02
        11  3.713966E+02
        12  3.718851E+02
        13  3.708960E+02
        14  3.709737E+02
        15  3.710732E+02
        16  3.711859E+02
        17  3.717595E+02
        18  3.716599E+02
        19  3.715634E+02
        20  3.719871E+02
        21  3.710516E+02
        22  3.721099E+02
        23  3.708138E+02
        24  3.708347E+02
        25  3.717037E+02
        26  3.716027E+02
        27  3.710829E+02
        28  3.711338E+02
        29  3.715622E+02
        30  3.717911E+02
        31  3.712644E+02
        32  3.721699E+02
        33  3.712564E+02
        34  3.710306E+02
        35  3.710078E+02
        36  3.709383E+02
        37  3.721641E+02
        38  3.716735E+02
        39  3.716969E+02
        40  3.716663E+02
        41  3.711938E+02
        42  3.715487E+02
        43  3.714261E+02
        44  3.711400E+02
        45  3.710076E+02
        46  3.714432E+02
        47  3.715577E+02
        48  3.713600E+02
        49  3.713993E+02
        50  3.711983E+02
        51  3.712465E+02
        52  3.713407E+02
        53  3.712459E+02
        54  3.716754E+02
        55  3.715296E+02
        56  3.716160E+02
        57  3.711771E+02
        58  3.710530E+02
        59  3.712261E+02
        60  3.717493E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.713670E+02
        73  3.714895E+02
        74  3.714884E+02
        75  3.713765E+02
        76  3.713375E+02
        77  3.713856E+02
        78  3.714585E+02
        79  3.713064E+02
        80  3.711457E+02
        81  3.714152E+02
        82  3.712127E+02

                                INCREMENT     5


 temperatures for set N_ALL and time  0.1000000E+02

         1  3.722340E+02
         2  3.721043E+02
         3  3.723166E+02
         4  3.725267E+02
         5  3.722652E+02
         6  3.724008E+02
         7  3.721653E+02
         8  3.725371E+02
         9  3.723085E+02
        10  3.724189E+02
        11  3.724001E+02
        12  3.725832E+02
        13  3.721894E+02
        14  3.722225E+02
        15  3.722632E+02
        16  3.723091E+02
        17  3.725219E+02
        18  3.724858E+02
        19  3.724503E+02
        20  3.726140E+02
        21  3.722585E+02
        22  3.726617E+02
        23  3.721658E+02
        24  3.721721E+02
        25  3.725049E+02
        26  3.724660E+02
        27  3.722721E+02
        28  3.722960E+02
        29  3.724534E+02
        30  3.725430E+02
        31  3.723492E+02
        32  3.726894E+02
        33  3.723440E+02
        34  3.722524E+02
        35  3.722380E+02
        36  3.722064E+02
        37  3.726848E+02
        38  3.724953E+02
        39  3.725021E+02
        40  3.724869E+02
        41  3.723052E+02
        42  3.724482E+02
        43  3.723995E+02
        44  3.722875E+02
        45  3.722312E+02
        46  3.724072E+02
        47  3.724519E+02
        48  3.723747E+02
        49  3.723881E+02
        50  3.723117E+02
        51  3.723321E+02
        52  3.723757E+02
